Date,Site,Tray,Pop,Tray2,Number,Area ,Length mm
2/28/2014,Fidalgo,2S 13-16,,,51,161,27.390489
2/28/2014,Fidalgo,2S 13-16,,,52,199,33.855325
2/28/2014,Fidalgo,2S 13-16,,,53,91,15.481581
2/28/2014,Fidalgo,2S 13-16,,,54,211,35.896852
2/28/2014,Fidalgo,2S 13-16,,,55,79,13.440054
2/28/2014,Fidalgo,2S 13-16,,,56,158,26.880107
2/28/2014,Fidalgo,2S 13-16,,,57,136,23.137307
2/28/2014,Fidalgo,2S 13-16,,,58,91,15.481581
2/28/2014,Fidalgo,2S 13-16,,,59,134,22.797053
2/28/2014,Fidalgo,2S 13-16,,,60,105,17.863362
2/28/2014,Fidalgo,2S 13-16,,,61,148,25.178835
2/28/2014,Fidalgo,2S 13-16,,,62,138,23.477562
2/28/2014,Fidalgo,2S 13-16,,,63,125,21.265908
2/28/2014,Fidalgo,2S 13-16,,,64,127,21.606162
2/28/2014,Fidalgo,2S 13-16,,,65,169,28.751507
2/28/2014,Fidalgo,2S 13-16,,,66,161,27.390489
2/28/2014,Fidalgo,2S 13-16,,,67,148,25.178835
2/28/2014,Fidalgo,2S 13-16,,,68,151,25.689216
2/28/2014,Fidalgo,2S 13-16,,,69,97,16.502344
2/28/2014,Fidalgo,2S 13-16,,,70,97,16.502344
2/28/2014,Fidalgo,2S 13-16,,,71,124,21.095780
2/28/2014,Fidalgo,2S 13-16,,,72,125,21.265908
2/28/2014,Fidalgo,2S 13-16,,,73,143,24.328198
2/28/2014,Fidalgo,2S 13-16,,,74,170,28.921634
2/28/2014,Fidalgo,2S 13-16,,,75,128,21.776289
2/28/2014,Fidalgo,2S 13-16,,,76,164,27.900871
2/28/2014,Fidalgo,2S 13-16,,,77,121,20.585399
2/28/2014,Fidalgo,2S 13-16,,,78,177,30.112525
2/28/2014,Fidalgo,2S 13-16,,,79,116,19.734762
2/28/2014,Fidalgo,2S 13-16,,,80,103,17.523108
2/28/2014,Fidalgo,2S 13-16,,,81,133,22.626926
2/28/2014,Fidalgo,2S 13-16,,,82,100,17.012726
2/28/2014,Fidalgo,2S 13-16,,,83,99,16.842599
2/28/2014,Fidalgo,2S 13-16,,,84,162,27.560616
2/28/2014,Fidalgo,2S 13-16,,,85,157,26.709980
2/28/2014,Fidalgo,2S 13-16,,,86,129,21.946417
2/28/2014,Fidalgo,2S 13-16,,,87,137,23.307435
2/28/2014,Fidalgo,2S 13-16,,,88,132,22.456798
2/28/2014,Fidalgo,2S 13-16,,,89,105,17.863362
2/28/2014,Fidalgo,2S 13-16,,,90,176,29.942398
2/28/2014,Fidalgo,2S 13-16,,,91,161,27.390489
2/28/2014,Fidalgo,2S 13-16,,,92,179,30.452780
2/28/2014,Fidalgo,2S 13-16,,,93,153,26.029471
2/28/2014,Fidalgo,2S 13-16,,,94,123,20.925653
2/28/2014,Fidalgo,2H 13-16,,,1,135,21.391142
2/28/2014,Fidalgo,2H 13-16,,,2,72,11.408609
2/28/2014,Fidalgo,2H 13-16,,,3,127,20.123518
2/28/2014,Fidalgo,2H 13-16,,,4,73,11.567062
2/28/2014,Fidalgo,2H 13-16,,,5,125,19.806613
2/28/2014,Fidalgo,2H 13-16,,,6,98,15.528384
2/28/2014,Fidalgo,2H 13-16,,,7,73,11.567062
2/28/2014,Fidalgo,2H 13-16,,,8,96,15.211478
2/28/2014,Fidalgo,2H 13-16,,,9,128,20.281971
2/28/2014,Fidalgo,2H 13-16,,,10,100,15.845290
2/28/2014,Fidalgo,2H 13-16,,,11,98,15.528384
2/28/2014,Fidalgo,2H 13-16,,,12,85,13.468497
2/28/2014,Fidalgo,2H 13-16,,,13,112,17.746725
2/28/2014,Fidalgo,2H 13-16,,,14,109,17.271366
2/28/2014,Fidalgo,2H 13-16,,,15,85,13.468497
2/28/2014,Fidalgo,2H 13-16,,,16,61,9.665627
2/28/2014,Fidalgo,2H 13-16,,,17,89,14.102308
2/28/2014,Fidalgo,2H 13-16,,,18,87,13.785402
2/28/2014,Fidalgo,2H 13-16,,,19,122,19.331254
2/28/2014,Fidalgo,2H 13-16,,,20,92,14.577667
2/28/2014,Fidalgo,2H 13-16,,,21,129,20.440424
2/28/2014,Fidalgo,2H 13-16,,,22,81,12.834685
2/28/2014,Fidalgo,2H 13-16,,,23,93,14.736120
2/28/2014,Fidalgo,2H 13-16,,,24,94,14.894573
2/28/2014,Fidalgo,2H 13-16,,,25,138,21.866500
2/28/2014,Fidalgo,2H 13-16,,,26,191,30.264504
2/28/2014,Fidalgo,2H 13-16,,,27,97,15.369931
2/28/2014,Fidalgo,2H 13-16,,,28,125,19.806613
2/28/2014,Fidalgo,2H 13-16,,,29,110,17.429819
2/28/2014,Fidalgo,2H 13-16,,,30,87,13.785402
2/28/2014,Fidalgo,2H 13-16,,,31,85,13.468497
2/28/2014,Fidalgo,2H 13-16,,,32,125,19.806613
2/28/2014,Fidalgo,2H 13-16,,,33,98,15.528384
2/28/2014,Fidalgo,2H 13-16,,,34,86,13.626949
2/28/2014,Fidalgo,2H 13-16,,,35,123,19.489707
2/28/2014,Fidalgo,2H 13-16,,,36,167,26.461634
2/28/2014,Fidalgo,2H 13-16,,,37,118,18.697442
2/28/2014,Fidalgo,2H 13-16,,,38,165,26.144729
2/28/2014,Fidalgo,2H 13-16,,,39,134,21.232689
2/28/2014,Fidalgo,2H 13-16,,,40,87,13.785402
2/28/2014,Fidalgo,2H 13-16,,,41,94,14.894573
2/28/2014,Fidalgo,2H 13-16,,,42,112,17.746725
2/28/2014,Fidalgo,2H 13-16,,,43,128,20.281971
2/28/2014,Fidalgo,2H 13-16,,,44,107,16.954460
2/28/2014,Fidalgo,2H 13-16,,,45,121,19.172801
2/28/2014,Fidalgo,2H 13-16,,,46,123,19.489707
2/28/2014,Fidalgo,2H 13-16,,,47,141,22.341859
2/28/2014,Fidalgo,2H 13-16,,,48,109,17.271366
2/28/2014,Fidalgo,2H 13-16,,,49,133,21.074236
2/28/2014,Fidalgo,2H 13-16,,,50,90,14.260761
2/28/2014,Fidalgo,2H 13-16,,,51,146,23.134124
2/28/2014,Fidalgo,2H 13-16,,,52,77,12.200873
2/28/2014,Fidalgo,2H 13-16,,,53,119,18.855895
2/28/2014,Fidalgo,2H 13-16,,,54,129,20.440424
2/28/2014,Fidalgo,2H 13-16,,,55,125,19.806613
2/28/2014,Fidalgo,2H 13-16,,,56,107,16.954460
2/28/2014,Fidalgo,2H 13-16,,,57,118,18.697442
2/28/2014,Fidalgo,2H 13-16,,,58,103,16.320649
2/28/2014,Fidalgo,2H 13-16,,,59,131,20.757330
2/28/2014,Fidalgo,2H 13-16,,,60,75,11.883968
2/28/2014,Fidalgo,2H 13-16,,,61,64,10.140986
2/28/2014,Fidalgo,2H 13-16,,,62,97,15.369931
2/28/2014,Fidalgo,2H 13-16,,,63,60,9.507174
2/28/2014,Fidalgo,2H 13-16,,,64,119,18.855895
2/28/2014,Fidalgo,2H 13-16,,,65,96,15.211478
2/28/2014,Fidalgo,2H 13-16,,,66,72,11.408609
2/28/2014,Fidalgo,2H 13-16,,,67,89,14.102308
2/28/2014,Fidalgo,2H 13-16,,,68,125,19.806613
2/28/2014,Fidalgo,2H 13-16,,,69,75,11.883968
2/28/2014,Fidalgo,2H 13-16,,,70,126,19.965066
2/28/2014,Fidalgo,2H 13-16,,,71,79,12.517779
2/28/2014,Fidalgo,2H 13-16,,,72,94,14.894573
2/28/2014,Fidalgo,2H 13-16,,,73,93,14.736120
2/28/2014,Fidalgo,2H 13-16,,,74,91,14.419214
2/28/2014,Fidalgo,2H 13-16,,,75,115,18.222084
2/28/2014,Fidalgo,2H 13-16,,,76,104,16.479102
2/28/2014,Fidalgo,2H 13-16,,,77,128,20.281971
2/28/2014,Fidalgo,2H 13-16,,,78,102,16.162196
2/28/2014,Fidalgo,2H 13-16,,,79,76,12.042420
2/28/2014,Fidalgo,2H 13-16,,,80,78,12.359326
2/28/2014,Fidalgo,2H 13-16,,,81,103,16.320649
2/28/2014,Fidalgo,2H 13-16,,,82,136,21.549595
2/28/2014,Fidalgo,2H 13-16,,,83,123,19.489707
2/28/2014,Fidalgo,2H 13-16,,,84,131,20.757330
2/28/2014,Fidalgo,2H 13-16,,,85,61,9.665627
2/28/2014,Fidalgo,2H 13-16,,,86,112,17.746725
2/28/2014,Fidalgo,2H 13-16,,,87,79,12.517779
2/28/2014,Fidalgo,2H 13-16,,,88,104,16.479102
2/28/2014,Fidalgo,2H 13-16,,,89,103,16.320649
2/28/2014,Fidalgo,2H 13-16,,,90,103,16.320649
2/28/2014,Fidalgo,2H 13-16,,,91,73,11.567062
2/28/2014,Fidalgo,2H 13-16,,,92,129,20.440424
2/28/2014,Fidalgo,2H 13-16,,,93,91,14.419214
2/28/2014,Fidalgo,2N 5-8,,,1,134,23.570637
2/28/2014,Fidalgo,2N 5-8,,,2,163,28.671745
2/28/2014,Fidalgo,2N 5-8,,,3,200,35.180055
2/28/2014,Fidalgo,2N 5-8,,,4,115,20.228532
2/28/2014,Fidalgo,2N 5-8,,,5,138,24.274238
2/28/2014,Fidalgo,2N 5-8,,,6,139,24.450139
2/28/2014,Fidalgo,2N 5-8,,,7,125,21.987535
2/28/2014,Fidalgo,2N 5-8,,,8,82,14.423823
2/28/2014,Fidalgo,2N 5-8,,,9,77,13.544321
2/28/2014,Fidalgo,2N 5-8,,,10,141,24.801939
2/28/2014,Fidalgo,2N 5-8,,,11,125,21.987535
2/28/2014,Fidalgo,2N 5-8,,,12,93,16.358726
2/28/2014,Fidalgo,2N 5-8,,,13,105,18.469529
2/28/2014,Fidalgo,2N 5-8,,,14,90,15.831025
2/28/2014,Fidalgo,2N 5-8,,,15,70,12.313019
2/28/2014,Fidalgo,2N 5-8,,,16,130,22.867036
2/28/2014,Fidalgo,2N 5-8,,,17,151,26.560942
2/28/2014,Fidalgo,2N 5-8,,,18,98,17.238227
2/28/2014,Fidalgo,2N 5-8,,,19,86,15.127424
2/28/2014,Fidalgo,2N 5-8,,,20,99,17.414127
2/28/2014,Fidalgo,2N 5-8,,,21,92,16.182825
2/28/2014,Fidalgo,2N 5-8,,,22,67,11.785319
2/28/2014,Fidalgo,2N 5-8,,,23,99,17.414127
2/28/2014,Fidalgo,2N 5-8,,,24,83,14.599723
2/28/2014,Fidalgo,2N 5-8,,,25,71,12.488920
2/28/2014,Fidalgo,2N 5-8,,,26,141,24.801939
2/28/2014,Fidalgo,2N 5-8,,,27,150,26.385042
2/28/2014,Fidalgo,2N 5-8,,,28,127,22.339335
2/28/2014,Fidalgo,2N 5-8,,,29,193,33.948753
2/28/2014,Fidalgo,2N 5-8,,,30,125,21.987535
2/28/2014,Fidalgo,2N 5-8,,,31,91,16.006925
2/28/2014,Fidalgo,2N 5-8,,,32,114,20.052632
2/28/2014,Fidalgo,2N 5-8,,,33,104,18.293629
2/28/2014,Fidalgo,2N 5-8,,,34,131,23.042936
2/28/2014,Fidalgo,2N 5-8,,,35,136,23.922438
2/28/2014,Fidalgo,2N 5-8,,,36,150,26.385042
2/28/2014,Fidalgo,2N 5-8,,,37,103,18.117729
2/28/2014,Fidalgo,2N 5-8,,,38,83,14.599723
2/28/2014,Fidalgo,2N 5-8,,,39,122,21.459834
2/28/2014,Fidalgo,2N 5-8,,,40,124,21.811634
2/28/2014,Fidalgo,2N 5-8,,,41,120,21.108033
2/28/2014,Fidalgo,2N 5-8,,,42,106,18.645429
2/28/2014,Fidalgo,2N 5-8,,,43,168,29.551247
2/28/2014,Fidalgo,2N 5-8,,,44,114,20.052632
2/28/2014,Fidalgo,2N 5-8,,,45,122,21.459834
2/28/2014,Fidalgo,2N 5-8,,,46,118,20.756233
2/28/2014,Fidalgo,2N 5-8,,,47,112,19.700831
2/28/2014,Fidalgo,2N 5-8,,,48,113,19.876731
2/28/2014,Fidalgo,2N 5-8,,,49,68,11.961219
2/28/2014,Fidalgo,2N 5-8,,,50,131,23.042936
2/28/2014,Fidalgo,2N 5-8,,,51,133,23.394737
2/28/2014,Fidalgo,2N 5-8,,,52,76,13.368421
2/28/2014,Fidalgo,2N 5-8,,,53,98,17.238227
2/28/2014,Fidalgo,2N 5-8,,,54,103,18.117729
2/28/2014,Fidalgo,2N 5-8,,,55,116,20.404432
2/28/2014,Fidalgo,2N 5-8,,,56,80,14.072022
2/28/2014,Fidalgo,2N 5-8,,,57,127,22.339335
2/28/2014,Fidalgo,2N 5-8,,,58,90,15.831025
2/28/2014,Fidalgo,2N 5-8,,,59,141,24.801939
2/28/2014,Fidalgo,2N 5-8,,,60,135,23.746537
2/28/2014,Fidalgo,2N 5-8,,,61,84,14.775623
2/28/2014,Fidalgo,2N 5-8,,,62,160,28.144044
2/28/2014,Fidalgo,2N 5-8,,,63,107,18.821330
2/28/2014,Fidalgo,2N 5-8,,,64,113,19.876731
2/28/2014,Fidalgo,2N 5-8,,,65,150,26.385042
2/28/2014,Fidalgo,2N 5-8,,,66,90,15.831025
2/28/2014,Fidalgo,2N 5-8,,,67,117,20.580332
2/28/2014,Fidalgo,2N 5-8,,,68,145,25.505540
2/28/2014,Fidalgo,2N 5-8,,,69,92,16.182825
2/28/2014,Fidalgo,2N 5-8,,,70,137,24.098338
2/28/2014,Fidalgo,2N 5-8,,,71,167,29.375346
2/28/2014,Fidalgo,2N 5-8,,,72,124,21.811634
2/28/2014,Fidalgo,2N 5-8,,,73,181,31.837950
2/28/2014,Fidalgo,2N 5-8,,,74,90,15.831025
2/28/2014,Fidalgo,2N 5-8,,,75,102,17.941828
2/28/2014,Fidalgo,2N 5-8,,,76,164,28.847645
2/28/2014,Fidalgo,2N 5-8,,,77,122,21.459834
2/28/2014,Fidalgo,2N 5-8,,,78,57,10.026316
2/28/2014,Fidalgo,2N 5-8,,,79,94,16.534626
2/28/2014,Fidalgo,2N 5-8,,,80,89,15.655125
2/28/2014,Fidalgo,2N 5-8,,,81,101,17.765928
2/28/2014,Fidalgo,2N 5-8,,,82,78,13.720222
2/28/2014,Fidalgo,2N 5-8,,,83,107,18.821330
2/28/2014,Fidalgo,2N 5-8,,,84,90,15.831025
2/28/2014,Fidalgo,2N 5-8,,,85,161,28.319945
2/28/2014,Fidalgo,2N 5-8,,,86,64,11.257618
2/28/2014,Fidalgo,2N 5-8,,,87,129,22.691136
2/28/2014,Fidalgo,2N 5-8,,,88,135,23.746537
2/28/2014,Fidalgo,2N 5-8,,,89,128,22.515235
2/28/2014,Fidalgo,2N 5-8,,,90,142,24.977839
2/28/2014,Fidalgo,2N 5-8,,,91,151,26.560942
2/28/2014,Fidalgo,2N 5-8,,,92,163,28.671745
2/28/2014,Fidalgo,2N 5-8,,,93,105,18.469529
2/28/2014,Fidalgo,2N 5-8,,,94,122,21.459834
2/28/2014,Fidalgo,2N 5-8,,,95,86,15.127424
2/28/2014,Fidalgo,2N 5-8,,,96,113,19.876731
2/28/2014,Fidalgo,2N 5-8,,,97,116,20.404432
2/28/2014,Fidalgo,2N 5-8,,,98,94,16.534626
2/28/2014,Fidalgo,2N 5-8,,,99,90,15.831025
2/28/2014,Fidalgo,2N 5-8,,,100,124,21.811634
2/28/2014,Fidalgo,2N 5-8,,,101,114,20.052632
2/28/2014,Fidalgo,2N 1-4,,,1,102,18.952451
2/28/2014,Fidalgo,2N 1-4,,,2,99,18.395026
2/28/2014,Fidalgo,2N 1-4,,,3,107,19.881492
2/28/2014,Fidalgo,2N 1-4,,,4,115,21.367959
2/28/2014,Fidalgo,2N 1-4,,,5,133,24.712509
2/28/2014,Fidalgo,2N 1-4,,,6,134,24.898317
2/28/2014,Fidalgo,2N 1-4,,,7,112,20.810534
2/28/2014,Fidalgo,2N 1-4,,,8,129,23.969276
2/28/2014,Fidalgo,2N 1-4,,,9,136,25.269934
2/28/2014,Fidalgo,2N 1-4,,,10,123,22.854426
2/28/2014,Fidalgo,2N 1-4,,,11,115,21.367959
2/28/2014,Fidalgo,2N 1-4,,,12,90,16.722751
2/28/2014,Fidalgo,2N 1-4,,,13,77,14.307242
2/28/2014,Fidalgo,2N 1-4,,,14,122,22.668617
2/28/2014,Fidalgo,2N 1-4,,,15,97,18.023409
2/28/2014,Fidalgo,2N 1-4,,,16,119,22.111192
2/28/2014,Fidalgo,2N 1-4,,,17,79,14.678859
2/28/2014,Fidalgo,2N 1-4,,,18,98,18.209217
2/28/2014,Fidalgo,2N 1-4,,,19,78,14.493050
2/28/2014,Fidalgo,2N 1-4,,,20,130,24.155084
2/28/2014,Fidalgo,2N 1-4,,,21,128,23.783467
2/28/2014,Fidalgo,2N 1-4,,,22,126,23.411851
2/28/2014,Fidalgo,2N 1-4,,,23,114,21.182151
2/28/2014,Fidalgo,2N 1-4,,,24,97,18.023409
2/28/2014,Fidalgo,2N 1-4,,,25,106,19.695684
2/28/2014,Fidalgo,2N 1-4,,,26,139,25.827359
2/28/2014,Fidalgo,2N 1-4,,,27,149,27.685443
2/28/2014,Fidalgo,2N 1-4,,,28,116,21.553767
2/28/2014,Fidalgo,2N 1-4,,,29,120,22.297001
2/28/2014,Fidalgo,2N 1-4,,,30,138,25.641551
2/28/2014,Fidalgo,2N 1-4,,,31,114,21.182151
2/28/2014,Fidalgo,2N 1-4,,,32,110,20.438917
2/28/2014,Fidalgo,2N 1-4,,,33,132,24.526701
2/28/2014,Fidalgo,2N 1-4,,,34,86,15.979517
2/28/2014,Fidalgo,2N 1-4,,,35,105,19.509876
2/28/2014,Fidalgo,2N 1-4,,,36,145,26.942209
2/28/2014,Fidalgo,2N 1-4,,,37,79,14.678859
2/28/2014,Fidalgo,2N 1-4,,,38,145,26.942209
2/28/2014,Fidalgo,2N 1-4,,,39,101,18.766642
2/28/2014,Fidalgo,2N 1-4,,,40,114,21.182151
2/28/2014,Fidalgo,2N 1-4,,,41,111,20.624726
2/28/2014,Fidalgo,2N 1-4,,,42,132,24.526701
2/28/2014,Fidalgo,2N 1-4,,,43,85,15.793709
2/28/2014,Fidalgo,2N 1-4,,,44,147,27.313826
2/28/2014,Fidalgo,2N 1-4,,,45,132,24.526701
2/28/2014,Fidalgo,2N 1-4,,,46,95,17.651792
2/28/2014,Fidalgo,2N 1-4,,,47,105,19.509876
2/28/2014,Fidalgo,2N 1-4,,,48,77,14.307242
2/28/2014,Fidalgo,2N 1-4,,,49,65,12.077542
2/28/2014,Fidalgo,2N 1-4,,,50,101,18.766642
2/28/2014,Fidalgo,2N 1-4,,,51,72,13.378200
2/28/2014,Fidalgo,2N 1-4,,,52,122,22.668617
2/28/2014,Fidalgo,2N 1-4,,,53,129,23.969276
2/28/2014,Fidalgo,2N 1-4,,,54,73,13.564009
2/28/2014,Fidalgo,2N 1-4,,,55,159,29.543526
2/28/2014,Fidalgo,2N 1-4,,,56,86,15.979517
2/28/2014,Fidalgo,2N 1-4,,,57,94,17.465984
2/28/2014,Fidalgo,2N 1-4,,,58,87,16.165326
2/28/2014,Fidalgo,2N 1-4,,,59,152,28.242868
2/28/2014,Fidalgo,2N 1-4,,,60,115,21.367959
2/28/2014,Fidalgo,2N 1-4,,,61,76,14.121434
2/28/2014,Fidalgo,2N 1-4,,,62,104,19.324067
2/28/2014,Fidalgo,2N 1-4,,,63,157,29.171909
2/28/2014,Fidalgo,2N 1-4,,,64,98,18.209217
2/28/2014,Fidalgo,2N 1-4,,,65,95,17.651792
2/28/2014,Fidalgo,2N 1-4,,,66,82,15.236284
2/28/2014,Fidalgo,2N 1-4,,,67,109,20.253109
2/28/2014,Fidalgo,2N 1-4,,,68,135,25.084126
2/28/2014,Fidalgo,2N 1-4,,,69,141,26.198976
2/28/2014,Fidalgo,2N 1-4,,,70,149,27.685443
2/28/2014,Fidalgo,2N 1-4,,,71,99,18.395026
2/28/2014,Fidalgo,2N 1-4,,,72,65,12.077542
2/28/2014,Fidalgo,2N 1-4,,,73,98,18.209217
2/28/2014,Fidalgo,2N 1-4,,,74,120,22.297001
2/28/2014,Fidalgo,2N 1-4,,,75,76,14.121434
2/28/2014,Fidalgo,2N 1-4,,,76,143,26.570593
2/28/2014,Fidalgo,2N 1-4,,,77,104,19.324067
2/28/2014,Fidalgo,2N 1-4,,,78,81,15.050475
2/28/2014,Fidalgo,2N 1-4,,,79,83,15.422092
2/28/2014,Fidalgo,2N 1-4,,,80,47,8.732992
2/28/2014,Fidalgo,2N 1-4,,,81,104,19.324067
2/28/2014,Fidalgo,2N 1-4,,,82,113,20.996342
2/28/2014,Fidalgo,2N 1-4,,,83,69,12.820775
2/28/2014,Fidalgo,2N 1-4,,,84,96,17.837601
2/28/2014,Fidalgo,2N 1-4,,,85,98,18.209217
2/28/2014,Fidalgo,2N 1-4,,,86,97,18.023409
2/28/2014,Fidalgo,2N 1-4,,,87,123,22.854426
2/28/2014,Fidalgo,2N 1-4,,,88,117,21.739576
2/28/2014,Fidalgo,2N 1-4,,,89,85,15.793709
2/28/2014,Fidalgo,2N 1-4,,,90,65,12.077542
2/28/2014,Fidalgo,2N 1-4,,,91,128,23.783467
2/28/2014,Fidalgo,2N 1-4,,,92,131,24.340892
2/28/2014,Fidalgo,2N 1-4,,,93,126,23.411851
2/28/2014,Fidalgo,2N 1-4,,,94,89,16.536942
2/28/2014,Fidalgo,2N 1-4,,,95,90,16.722751
2/28/2014,Fidalgo,2N 1-4,,,96,77,14.307242
2/28/2014,Fidalgo,2N 1-4,,,97,56,10.405267
2/28/2014,Fidalgo,2N 1-4,,,98,111,20.624726
2/28/2014,Fidalgo,2N 1-4,,,99,123,22.854426
2/28/2014,Fidalgo,2N 1-4,,,100,105,19.509876
2/28/2014,Fidalgo,2N 1-4,,,101,99,18.395026
2/28/2014,Fidalgo,2H 5-8,,,1,114,19.299711
2/28/2014,Fidalgo,2H 5-8,,,2,103,17.437458
2/28/2014,Fidalgo,2H 5-8,,,3,99,16.760275
2/28/2014,Fidalgo,2H 5-8,,,4,103,17.437458
2/28/2014,Fidalgo,2H 5-8,,,5,82,13.882248
2/28/2014,Fidalgo,2H 5-8,,,6,123,20.823373
2/28/2014,Fidalgo,2H 5-8,,,7,58,9.819151
2/28/2014,Fidalgo,2H 5-8,,,8,76,12.866474
2/28/2014,Fidalgo,2H 5-8,,,9,118,19.976894
2/28/2014,Fidalgo,2H 5-8,,,10,91,15.405910
2/28/2014,Fidalgo,2H 5-8,,,11,59,9.988447
2/28/2014,Fidalgo,2H 5-8,,,12,67,11.342813
2/28/2014,Fidalgo,2H 5-8,,,13,115,19.469007
2/28/2014,Fidalgo,2H 5-8,,,14,88,14.898023
2/28/2014,Fidalgo,2H 5-8,,,15,86,14.559431
2/28/2014,Fidalgo,2H 5-8,,,16,91,15.405910
2/28/2014,Fidalgo,2H 5-8,,,17,81,13.712953
2/28/2014,Fidalgo,2H 5-8,,,18,76,12.866474
2/28/2014,Fidalgo,2H 5-8,,,19,59,9.988447
2/28/2014,Fidalgo,2H 5-8,,,20,109,18.453233
2/28/2014,Fidalgo,2H 5-8,,,21,104,17.606754
2/28/2014,Fidalgo,2H 5-8,,,22,107,18.114641
2/28/2014,Fidalgo,2H 5-8,,,23,109,18.453233
2/28/2014,Fidalgo,2H 5-8,,,24,121,20.484781
2/28/2014,Fidalgo,2H 5-8,,,25,100,16.929571
2/28/2014,Fidalgo,2H 5-8,,,26,93,15.744501
2/28/2014,Fidalgo,2H 5-8,,,27,98,16.590980
2/28/2014,Fidalgo,2H 5-8,,,28,55,9.311264
2/28/2014,Fidalgo,2H 5-8,,,29,120,20.315485
2/28/2014,Fidalgo,2H 5-8,,,30,80,13.543657
2/28/2014,Fidalgo,2H 5-8,,,31,86,14.559431
2/28/2014,Fidalgo,2H 5-8,,,32,116,19.638303
2/28/2014,Fidalgo,2H 5-8,,,33,84,14.220840
2/28/2014,Fidalgo,2H 5-8,,,34,79,13.374361
2/28/2014,Fidalgo,2H 5-8,,,35,105,17.776050
2/28/2014,Fidalgo,2H 5-8,,,36,107,18.114641
2/28/2014,Fidalgo,2H 5-8,,,37,97,16.421684
2/28/2014,Fidalgo,2H 5-8,,,38,115,19.469007
2/28/2014,Fidalgo,2H 5-8,,,39,105,17.776050
2/28/2014,Fidalgo,2H 5-8,,,40,105,17.776050
2/28/2014,Fidalgo,2H 5-8,,,41,81,13.712953
2/28/2014,Fidalgo,2H 5-8,,,42,91,15.405910
2/28/2014,Fidalgo,2H 5-8,,,43,155,26.240835
2/28/2014,Fidalgo,2H 5-8,,,44,100,16.929571
2/28/2014,Fidalgo,2H 5-8,,,45,106,17.945345
2/28/2014,Fidalgo,2H 5-8,,,46,93,15.744501
2/28/2014,Fidalgo,2H 5-8,,,47,70,11.850700
2/28/2014,Fidalgo,2H 5-8,,,48,109,18.453233
2/28/2014,Fidalgo,2H 5-8,,,49,123,20.823373
2/28/2014,Fidalgo,2H 5-8,,,50,82,13.882248
2/28/2014,Fidalgo,2H 5-8,,,51,103,17.437458
2/28/2014,Fidalgo,2H 5-8,,,52,76,12.866474
2/28/2014,Fidalgo,2H 5-8,,,53,127,21.500555
2/28/2014,Fidalgo,2H 5-8,,,54,74,12.527883
2/28/2014,Fidalgo,2H 5-8,,,55,91,15.405910
2/28/2014,Fidalgo,2H 5-8,,,56,46,7.787603
2/28/2014,Fidalgo,2H 5-8,,,57,112,18.961120
2/28/2014,Fidalgo,2H 5-8,,,58,92,15.575206
2/28/2014,Fidalgo,2H 5-8,,,59,82,13.882248
2/28/2014,Fidalgo,2H 5-8,,,60,50,8.464786
2/28/2014,Fidalgo,2H 5-8,,,61,46,7.787603
2/28/2014,Fidalgo,2H 5-8,,,62,59,9.988447
2/28/2014,Fidalgo,2H 5-8,,,63,85,14.390136
2/28/2014,Fidalgo,2H 5-8,,,64,89,15.067318
2/28/2014,Fidalgo,2H 5-8,,,65,105,17.776050
2/28/2014,Fidalgo,2H 5-8,,,66,67,11.342813
2/28/2014,Fidalgo,2H 5-8,,,67,121,20.484781
2/28/2014,Fidalgo,2H 5-8,,,68,94,15.913797
2/28/2014,Fidalgo,2H 5-8,,,69,64,10.834926
2/28/2014,Fidalgo,2H 5-8,,,70,106,17.945345
2/28/2014,Fidalgo,2H 5-8,,,71,109,18.453233
2/28/2014,Fidalgo,2H 5-8,,,72,124,20.992668
2/28/2014,Fidalgo,2H 5-8,,,73,89,15.067318
2/28/2014,Fidalgo,2H 5-8,,,74,97,16.421684
2/28/2014,Fidalgo,2H 5-8,,,75,103,17.437458
2/28/2014,Fidalgo,2H 5-8,,,76,117,19.807598
2/28/2014,Fidalgo,2H 5-8,,,77,131,22.177738
2/28/2014,Fidalgo,2H 5-8,,,78,98,16.590980
2/28/2014,Fidalgo,2H 5-8,,,79,115,19.469007
2/28/2014,Fidalgo,2H 5-8,,,80,83,14.051544
2/28/2014,Fidalgo,2H 5-8,,,81,112,18.961120
2/28/2014,Fidalgo,2H 5-8,,,82,114,19.299711
2/28/2014,Fidalgo,2H 5-8,,,83,145,24.547878
2/28/2014,Fidalgo,2H 5-8,,,84,105,17.776050
2/28/2014,Fidalgo,2H 5-8,,,85,99,16.760275
2/28/2014,Fidalgo,2H 5-8,,,86,97,16.421684
2/28/2014,Fidalgo,2H 5-8,,,87,93,15.744501
2/28/2014,Fidalgo,2H 5-8,,,88,91,15.405910
2/28/2014,Fidalgo,2H 5-8,,,89,98,16.590980
2/28/2014,Fidalgo,2H 5-8,,,90,89,15.067318
2/28/2014,Fidalgo,2H 5-8,,,91,99,16.760275
2/28/2014,Fidalgo,2H 5-8,,,92,118,19.976894
2/28/2014,Fidalgo,2H 5-8,,,93,187,31.658298
2/28/2014,Fidalgo,2H 5-8,,,94,112,18.961120
2/28/2014,Fidalgo,2H 5-8,,,95,88,14.898023
2/28/2014,Fidalgo,2H 5-8,,,96,69,11.681404
2/28/2014,Fidalgo,2H 5-8,,,97,92,15.575206
